Date,adj close,Date,Comp,Negative,Neutral,Positive
2013-01-22,13712.209961,2013-01-22,-0.9976,0.158,0.74,-0.9976
2013-01-23,13779.330078,2013-01-23,-0.9974,0.129,0.81,-0.9974
2013-01-24,13825.330078,2013-01-24,-0.9991,0.17,0.755,-0.9991
2013-01-25,13895.980469,2013-01-25,-0.9807,0.144,0.736,-0.9807
2013-01-26,13891.296875333333,2013-01-26,-0.9935,0.166,0.735,-0.9935
2013-01-27,13886.613281666667,2013-01-27,-0.9906,0.151,0.775,-0.9906
2013-01-28,13881.929688,2013-01-28,-0.8798,0.112,0.792,-0.8798
2013-01-29,13954.419922,2013-01-29,-0.9986,0.162,0.76,-0.9986
2013-01-30,13910.419922,2013-01-30,-0.9988,0.191,0.697,-0.9988
2013-01-31,13860.580078,2013-01-31,-0.9748,0.138,0.752,-0.9748
2013-02-01,14009.790039,2013-02-01,-0.9994,0.197,0.718,-0.9994
2013-02-02,13966.553385333333,2013-02-02,-0.9892,0.188,0.678,-0.9892
2013-02-03,13923.316731666668,2013-02-03,-0.902,0.142,0.75,-0.902
2013-02-04,13880.080078,2013-02-04,-0.978,0.129,0.772,-0.978
2013-02-05,13979.299805,2013-02-05,-0.9962,0.157,0.737,-0.9962
2013-02-06,13986.519531,2013-02-06,-0.9414,0.139,0.742,-0.9414
2013-02-07,13944.049805,2013-02-07,-0.9979,0.144,0.777,-0.9979
2013-02-08,13992.969727,2013-02-08,-0.9992,0.195,0.711,-0.9992
2013-02-09,13985.726562666667,2013-02-09,-0.9988,0.234,0.716,-0.9988
2013-02-10,13978.483398333334,2013-02-10,-0.9936,0.147,0.786,-0.9936
2013-02-11,13971.240234,2013-02-11,-0.9749,0.146,0.736,-0.9749
2013-02-12,14018.700195,2013-02-12,-0.9848,0.105,0.823,-0.9848
2013-02-13,13982.910156,2013-02-13,-0.9988,0.167,0.749,-0.9988
2013-02-14,13973.389648,2013-02-14,0.9849,0.094,0.8,0.9849
2013-02-15,13981.759766,2013-02-15,-0.994,0.141,0.765,-0.994
2013-02-16,13995.237304999999,2013-02-16,-0.9975,0.2,0.722,-0.9975
2013-02-17,14008.714843999998,2013-02-17,0.3313,0.157,0.676,0.3313
2013-02-18,14022.192383,2013-02-18,-0.9814,0.124,0.813,-0.9814
2013-02-19,14035.669922,2013-02-19,-0.9948,0.145,0.751,-0.9948
2013-02-20,13927.540039,2013-02-20,-0.9935,0.152,0.744,-0.9935
2013-02-21,13880.620117,2013-02-21,-0.9627,0.111,0.793,-0.9627
2013-02-22,14000.570312,2013-02-22,-0.9981,0.166,0.768,-0.9981
2013-02-23,13928.436848666666,2013-02-23,-0.998,0.18,0.77,-0.998
2013-02-24,13856.303385333333,2013-02-24,-0.9982,0.222,0.736,-0.9982
2013-02-25,13784.169922,2013-02-25,-0.9955,0.12,0.804,-0.9955
2013-02-26,13900.129883,2013-02-26,-0.9839,0.149,0.729,-0.9839
2013-02-27,14075.370117,2013-02-27,-0.9969,0.17,0.709,-0.9969
2013-02-28,14054.490234,2013-02-28,-0.8183,0.118,0.779,-0.8183
2013-03-01,14089.660156,2013-03-01,-0.9986,0.185,0.727,-0.9986
2013-03-02,14102.380208,2013-03-02,-0.99,0.149,0.761,-0.99
2013-03-03,14115.10026,2013-03-03,-0.9939,0.201,0.67,-0.9939
2013-03-04,14127.820312,2013-03-04,0.9503,0.083,0.826,0.9503
2013-03-05,14253.769531,2013-03-05,-0.9988,0.157,0.777,-0.9988
2013-03-06,14296.240234,2013-03-06,-0.9813,0.114,0.802,-0.9813
2013-03-07,14329.490234,2013-03-07,-0.9789,0.137,0.745,-0.9789
2013-03-08,14397.070312,2013-03-08,-0.997,0.156,0.752,-0.997
2013-03-09,14413.810221,2013-03-09,-0.9984,0.231,0.702,-0.9984
2013-03-10,14430.55013,2013-03-10,-0.9984,0.244,0.656,-0.9984
2013-03-11,14447.290039,2013-03-11,-0.9819,0.128,0.771,-0.9819
2013-03-12,14450.05957,2013-03-12,-0.9992,0.178,0.772,-0.9992
2013-03-13,14455.280273,2013-03-13,-0.9984,0.166,0.733,-0.9984
2013-03-14,14539.139648,2013-03-14,-0.9982,0.17,0.73,-0.9982
2013-03-15,14514.110352,2013-03-15,-0.9981,0.163,0.745,-0.9981
2013-03-16,14493.426758,2013-03-16,-0.9967,0.199,0.678,-0.9967
2013-03-17,14472.743164,2013-03-17,0.2593,0.103,0.802,0.2593
2013-03-18,14452.05957,2013-03-18,-0.9959,0.156,0.747,-0.9959
2013-03-19,14455.820312,2013-03-19,-0.9989,0.185,0.729,-0.9989
2013-03-20,14511.730469,2013-03-20,-0.9988,0.18,0.719,-0.9988
2013-03-21,14421.490234,2013-03-21,-0.9906,0.106,0.834,-0.9906
2013-03-22,14512.030273,2013-03-22,-0.9952,0.147,0.747,-0.9952
2013-03-23,14490.603515333334,2013-03-23,-0.9984,0.229,0.679,-0.9984
2013-03-24,14469.176757666666,2013-03-24,-0.9728,0.166,0.703,-0.9728
2013-03-25,14447.75,2013-03-25,-0.9566,0.11,0.798,-0.9566
2013-03-26,14559.650391,2013-03-26,-0.9543,0.127,0.757,-0.9543
2013-03-27,14526.160156,2013-03-27,-0.9965,0.155,0.756,-0.9965
2013-03-28,14578.540039,2013-03-28,-0.9962,0.131,0.791,-0.9962
2013-03-29,14577.117431499999,2013-03-29,-0.9933,0.125,0.797,-0.9933
2013-03-30,14575.694824,2013-03-30,-0.998,0.207,0.731,-0.998
2013-03-31,14574.272216500001,2013-03-31,-0.9388,0.112,0.811,-0.9388
2013-04-01,14572.849609,2013-04-01,-0.5233,0.095,0.813,-0.5233
2013-04-02,14662.009766,2013-04-02,-0.9125,0.12,0.774,-0.9125
2013-04-03,14550.349609,2013-04-03,-0.9896,0.14,0.757,-0.9896
2013-04-04,14606.110352,2013-04-04,-0.9575,0.107,0.799,-0.9575
2013-04-05,14565.25,2013-04-05,-0.9989,0.188,0.712,-0.9989
2013-04-06,14581.326823,2013-04-06,-0.9976,0.221,0.676,-0.9976
2013-04-07,14597.403646,2013-04-07,-0.9961,0.185,0.744,-0.9961
2013-04-08,14613.480469,2013-04-08,-0.9967,0.142,0.776,-0.9967
2013-04-09,14673.459961,2013-04-09,-0.9617,0.104,0.82,-0.9617
2013-04-10,14802.240234,2013-04-10,-0.9983,0.143,0.791,-0.9983
2013-04-11,14865.139648,2013-04-11,-0.9965,0.136,0.79,-0.9965
2013-04-12,14865.05957,2013-04-12,-0.9571,0.154,0.713,-0.9571
2013-04-13,14776.439778333333,2013-04-13,-0.9954,0.178,0.751,-0.9954
2013-04-14,14687.819986666665,2013-04-14,-0.9596,0.167,0.698,-0.9596
2013-04-15,14599.200195,2013-04-15,-0.972,0.147,0.728,-0.972
2013-04-16,14756.780273,2013-04-16,0.9176,0.119,0.75,0.9176
2013-04-17,14618.589844,2013-04-17,-0.9987,0.205,0.668,-0.9987
2013-04-18,14537.139648,2013-04-18,-0.9962,0.171,0.725,-0.9962
2013-04-19,14547.509766,2013-04-19,-0.985,0.174,0.674,-0.985
2013-04-20,14554.063151333332,2013-04-20,-0.9954,0.219,0.647,-0.9954
2013-04-21,14560.616536666666,2013-04-21,-0.995,0.198,0.683,-0.995
2013-04-22,14567.169922,2013-04-22,-0.9981,0.168,0.761,-0.9981
2013-04-23,14719.459961,2013-04-23,-0.9984,0.192,0.699,-0.9984
2013-04-24,14676.299805,2013-04-24,-0.996,0.163,0.726,-0.996
2013-04-25,14700.799805,2013-04-25,-0.9973,0.152,0.747,-0.9973
2013-04-26,14712.549805,2013-04-26,-0.9943,0.155,0.733,-0.9943
2013-04-27,14747.94987,2013-04-27,-0.991,0.2,0.68,-0.991
2013-04-28,14783.349935,2013-04-28,-0.9692,0.144,0.753,-0.9692
2013-04-29,14818.75,2013-04-29,-0.989,0.126,0.791,-0.989
2013-04-30,14839.799805,2013-04-30,-0.9978,0.158,0.768,-0.9978
2013-05-01,14700.950195,2013-05-01,-0.9738,0.121,0.779,-0.9738
2013-05-02,14831.580078,2013-05-02,-0.9895,0.122,0.794,-0.9895
2013-05-03,14973.959961,2013-05-03,-0.9948,0.128,0.809,-0.9948
2013-05-04,14972.269856666668,2013-05-04,-0.9774,0.136,0.754,-0.9774
2013-05-05,14970.579752333333,2013-05-05,-0.9918,0.165,0.752,-0.9918
2013-05-06,14968.889648,2013-05-06,-0.9894,0.133,0.783,-0.9894
2013-05-07,15056.200195,2013-05-07,-0.9919,0.111,0.833,-0.9919
2013-05-08,15105.120117,2013-05-08,-0.9937,0.134,0.784,-0.9937
2013-05-09,15082.620117,2013-05-09,-0.9956,0.138,0.774,-0.9956
2013-05-10,15118.490234,2013-05-10,-0.9979,0.148,0.777,-0.9979
2013-05-11,15109.553385333335,2013-05-11,-0.9843,0.141,0.779,-0.9843
2013-05-12,15100.616536666666,2013-05-12,-0.9872,0.153,0.776,-0.9872
2013-05-13,15091.679688,2013-05-13,-0.9288,0.085,0.859,-0.9288
2013-05-14,15215.25,2013-05-14,-0.9983,0.172,0.717,-0.9983
2013-05-15,15275.69043,2013-05-15,-0.9978,0.156,0.771,-0.9978
2013-05-16,15233.219727,2013-05-16,-0.9994,0.21,0.694,-0.9994
2013-05-17,15354.400391,2013-05-17,-0.9966,0.145,0.774,-0.9966
2013-05-18,15348.027018333332,2013-05-18,-0.9966,0.195,0.716,-0.9966
2013-05-19,15341.653645666667,2013-05-19,-0.9915,0.183,0.736,-0.9915
2013-05-20,15335.280273,2013-05-20,-0.9246,0.076,0.861,-0.9246
2013-05-21,15387.580078,2013-05-21,-0.9951,0.142,0.764,-0.9951
2013-05-22,15307.169922,2013-05-22,-0.9973,0.16,0.742,-0.9973
2013-05-23,15294.5,2013-05-23,-0.9968,0.148,0.765,-0.9968
2013-05-24,15303.099609,2013-05-24,-0.9954,0.161,0.729,-0.9954
2013-05-25,15329.67211875,2013-05-25,-0.9983,0.219,0.706,-0.9983
2013-05-26,15356.2446285,2013-05-26,-0.9982,0.235,0.695,-0.9982
2013-05-27,15382.81713825,2013-05-27,-0.9636,0.116,0.827,-0.9636
2013-05-28,15409.389648,2013-05-28,-0.9871,0.163,0.707,-0.9871
2013-05-29,15302.799805,2013-05-29,-0.9885,0.135,0.769,-0.9885
2013-05-30,15324.530273,2013-05-30,-0.9991,0.195,0.72,-0.9991
2013-05-31,15115.570312,2013-05-31,-0.9995,0.191,0.7,-0.9995
2013-06-01,15161.723632333333,2013-06-01,-0.9939,0.159,0.781,-0.9939
2013-06-02,15207.876952666667,2013-06-02,-0.9873,0.173,0.721,-0.9873
2013-06-03,15254.030273,2013-06-03,0.2714,0.128,0.738,0.2714
2013-06-04,15177.540039,2013-06-04,-0.9872,0.149,0.723,-0.9872
2013-06-05,14960.589844,2013-06-05,-0.9985,0.178,0.722,-0.9985
2013-06-06,15040.620117,2013-06-06,-0.9915,0.153,0.725,-0.9915
2013-06-07,15248.120117,2013-06-07,-0.9875,0.118,0.808,-0.9875
2013-06-08,15244.943359333334,2013-06-08,-0.9977,0.208,0.691,-0.9977
2013-06-09,15241.766601666666,2013-06-09,-0.9982,0.229,0.682,-0.9982
2013-06-10,15238.589844,2013-06-10,-0.9962,0.145,0.775,-0.9962
2013-06-11,15122.019531,2013-06-11,0.9375,0.114,0.755,0.9375
2013-06-12,14995.230469,2013-06-12,-0.9364,0.103,0.814,-0.9364
2013-06-13,15176.080078,2013-06-13,-0.9974,0.177,0.709,-0.9974
2013-06-14,15070.179688,2013-06-14,-0.9901,0.107,0.829,-0.9901
2013-06-15,15106.736328333334,2013-06-15,-0.9879,0.129,0.801,-0.9879
2013-06-16,15143.292968666667,2013-06-16,-0.989,0.168,0.742,-0.989
2013-06-17,15179.849609,2013-06-17,-0.9861,0.13,0.797,-0.9861
2013-06-18,15318.230469,2013-06-18,-0.9947,0.152,0.742,-0.9947
2013-06-19,15112.19043,2013-06-19,-0.9977,0.128,0.818,-0.9977
2013-06-20,14758.320312,2013-06-20,-0.9933,0.138,0.774,-0.9933
2013-06-21,14799.400391,2013-06-21,0.9732,0.11,0.76,0.9732
2013-06-22,14752.786784,2013-06-22,-0.9353,0.142,0.74,-0.9353
2013-06-23,14706.173176999999,2013-06-23,-0.985,0.157,0.761,-0.985
2013-06-24,14659.55957,2013-06-24,-0.971,0.119,0.782,-0.971
2013-06-25,14760.30957,2013-06-25,-0.9853,0.131,0.769,-0.9853
2013-06-26,14910.139648,2013-06-26,-0.9866,0.123,0.788,-0.9866
2013-06-27,15024.490234,2013-06-27,-0.9921,0.133,0.769,-0.9921
2013-06-28,14909.599609,2013-06-28,-0.9686,0.13,0.763,-0.9686
2013-06-29,14931.386393,2013-06-29,-0.9959,0.165,0.777,-0.9959
2013-06-30,14953.173177,2013-06-30,0.4291,0.114,0.771,0.4291
2013-07-01,14974.959961,2013-07-01,-0.9748,0.088,0.859,-0.9748
2013-07-02,14932.410156,2013-07-02,-0.9622,0.122,0.776,-0.9622
2013-07-03,14988.370117,2013-07-03,-0.9193,0.117,0.795,-0.9193
2013-07-04,15062.1049805,2013-07-04,-0.9975,0.182,0.726,-0.9975
2013-07-05,15135.839844,2013-07-05,-0.9958,0.155,0.757,-0.9958
2013-07-06,15165.456706,2013-07-06,-0.9972,0.202,0.708,-0.9972
2013-07-07,15195.073568,2013-07-07,-0.9972,0.18,0.775,-0.9972
2013-07-08,15224.69043,2013-07-08,-0.9737,0.128,0.776,-0.9737
2013-07-09,15300.339844,2013-07-09,-0.9984,0.185,0.727,-0.9984
2013-07-10,15291.660156,2013-07-10,-0.9826,0.134,0.755,-0.9826
2013-07-11,15460.919922,2013-07-11,-0.9289,0.128,0.758,-0.9289
2013-07-12,15464.299805,2013-07-12,-0.9734,0.129,0.765,-0.9734
2013-07-13,15470.953125333333,2013-07-13,-0.9988,0.241,0.691,-0.9988
2013-07-14,15477.606445666666,2013-07-14,-0.9975,0.194,0.755,-0.9975
2013-07-15,15484.259766,2013-07-15,-0.9973,0.167,0.758,-0.9973
2013-07-16,15451.849609,2013-07-16,-0.423,0.113,0.777,-0.423
2013-07-17,15470.519531,2013-07-17,-0.9964,0.159,0.746,-0.9964
2013-07-18,15548.540039,2013-07-18,-0.9742,0.131,0.745,-0.9742
2013-07-19,15543.740234,2013-07-19,-0.9993,0.197,0.73,-0.9993
2013-07-20,15544.343424333334,2013-07-20,-0.962,0.144,0.751,-0.962
2013-07-21,15544.946614666667,2013-07-21,-0.9955,0.21,0.676,-0.9955
2013-07-22,15545.549805,2013-07-22,-0.7063,0.096,0.808,-0.7063
2013-07-23,15567.740234,2013-07-23,-0.9781,0.151,0.723,-0.9781
2013-07-24,15542.240234,2013-07-24,-0.9905,0.148,0.74,-0.9905
2013-07-25,15555.610352,2013-07-25,-0.9654,0.15,0.713,-0.9654
2013-07-26,15558.830078,2013-07-26,-0.9984,0.172,0.748,-0.9984
2013-07-27,15546.543294333334,2013-07-27,-0.9898,0.17,0.724,-0.9898
2013-07-28,15534.256510666666,2013-07-28,-0.8966,0.134,0.748,-0.8966
2013-07-29,15521.969727,2013-07-29,-0.9891,0.142,0.762,-0.9891
2013-07-30,15520.589844,2013-07-30,-0.9963,0.152,0.757,-0.9963
2013-07-31,15499.540039,2013-07-31,-0.994,0.14,0.749,-0.994
2013-08-01,15628.019531,2013-08-01,-0.9962,0.153,0.745,-0.9962
2013-08-02,15658.360352,2013-08-02,-0.9878,0.15,0.725,-0.9878
2013-08-03,15642.950195666666,2013-08-03,-0.9957,0.175,0.747,-0.9957
2013-08-04,15627.540039333333,2013-08-04,-0.9063,0.129,0.759,-0.9063
2013-08-05,15612.129883,2013-08-05,-0.327,0.104,0.794,-0.327
2013-08-06,15518.740234,2013-08-06,-0.9878,0.125,0.785,-0.9878
2013-08-07,15470.669922,2013-08-07,-0.9962,0.175,0.707,-0.9962
2013-08-08,15498.320312,2013-08-08,-0.985,0.124,0.784,-0.985
2013-08-09,15425.509766,2013-08-09,-0.9941,0.174,0.719,-0.9941
2013-08-10,15423.566406666667,2013-08-10,-0.9981,0.215,0.72,-0.9981
2013-08-11,15421.623047333333,2013-08-11,-0.995,0.181,0.754,-0.995
2013-08-12,15419.679688,2013-08-12,-0.9628,0.11,0.805,-0.9628
2013-08-13,15451.009766,2013-08-13,-0.9966,0.151,0.792,-0.9966
2013-08-14,15337.660156,2013-08-14,-0.9812,0.128,0.776,-0.9812
2013-08-15,15112.19043,2013-08-15,-0.996,0.174,0.713,-0.996
2013-08-16,15081.469727,2013-08-16,-0.9976,0.179,0.714,-0.9976
2013-08-17,15057.893229333333,2013-08-17,-0.9993,0.279,0.657,-0.9993
2013-08-18,15034.316731666668,2013-08-18,-0.4534,0.113,0.785,-0.4534
2013-08-19,15010.740234,2013-08-19,-0.9832,0.137,0.752,-0.9832
2013-08-20,15002.990234,2013-08-20,-0.9785,0.12,0.793,-0.9785
2013-08-21,14897.549805,2013-08-21,-0.9779,0.133,0.78,-0.9779
2013-08-22,14963.740234,2013-08-22,-0.995,0.168,0.717,-0.995
2013-08-23,15010.509766,2013-08-23,-0.9963,0.143,0.785,-0.9963
2013-08-24,14989.159830999999,2013-08-24,-0.9956,0.193,0.72,-0.9956
2013-08-25,14967.809896,2013-08-25,-0.992,0.193,0.711,-0.992
2013-08-26,14946.459961,2013-08-26,-0.9889,0.145,0.762,-0.9889
2013-08-27,14776.129883,2013-08-27,-0.9897,0.151,0.757,-0.9897
2013-08-28,14824.509766,2013-08-28,-0.997,0.144,0.8,-0.997
2013-08-29,14840.950195,2013-08-29,-0.999,0.201,0.703,-0.999
2013-08-30,14810.30957,2013-08-30,-0.9987,0.2,0.712,-0.9987
2013-08-31,14816.22216775,2013-08-31,-0.997,0.206,0.715,-0.997
2013-09-01,14822.134765499999,2013-09-01,-0.9412,0.123,0.794,-0.9412
2013-09-02,14828.04736325,2013-09-02,-0.9645,0.149,0.737,-0.9645
2013-09-03,14833.959961,2013-09-03,-0.997,0.156,0.75,-0.997
2013-09-04,14930.870117,2013-09-04,-0.9898,0.126,0.791,-0.9898
2013-09-05,14937.480469,2013-09-05,-0.9241,0.116,0.785,-0.9241
2013-09-06,14922.5,2013-09-06,-0.9595,0.1,0.836,-0.9595
2013-09-07,14969.373372333333,2013-09-07,-0.9912,0.16,0.747,-0.9912
2013-09-08,15016.246744666667,2013-09-08,-0.9954,0.165,0.769,-0.9954
2013-09-09,15063.120117,2013-09-09,-0.9943,0.151,0.743,-0.9943
2013-09-10,15191.05957,2013-09-10,-0.9937,0.13,0.78,-0.9937
2013-09-11,15326.599609,2013-09-11,-0.9951,0.157,0.738,-0.9951
2013-09-12,15300.639648,2013-09-12,-0.9909,0.129,0.804,-0.9909
2013-09-13,15376.05957,2013-09-13,-0.9988,0.167,0.757,-0.9988
2013-09-14,15415.633137666666,2013-09-14,-0.9893,0.16,0.766,-0.9893
2013-09-15,15455.206705333334,2013-09-15,-0.9763,0.145,0.782,-0.9763
2013-09-16,15494.780273,2013-09-16,-0.9967,0.17,0.725,-0.9967
2013-09-17,15529.730469,2013-09-17,0.9199,0.076,0.828,0.9199
2013-09-18,15676.94043,2013-09-18,-0.9973,0.169,0.723,-0.9973
2013-09-19,15636.549805,2013-09-19,-0.9711,0.146,0.724,-0.9711
2013-09-20,15451.089844,2013-09-20,-0.9562,0.117,0.78,-0.9562
2013-09-21,15434.519857,2013-09-21,-0.9885,0.14,0.768,-0.9885
2013-09-22,15417.94987,2013-09-22,-0.9844,0.158,0.768,-0.9844
2013-09-23,15401.379883,2013-09-23,-0.9892,0.132,0.771,-0.9892
2013-09-24,15334.589844,2013-09-24,-0.9863,0.109,0.811,-0.9863
2013-09-25,15273.259766,2013-09-25,-0.8432,0.117,0.783,-0.8432
2013-09-26,15328.299805,2013-09-26,-0.9979,0.171,0.738,-0.9979
2013-09-27,15258.240234,2013-09-27,0.9613,0.101,0.779,0.9613
2013-09-28,15215.383463333334,2013-09-28,-0.992,0.147,0.769,-0.992
2013-09-29,15172.526692666666,2013-09-29,-0.9802,0.164,0.726,-0.9802
2013-09-30,15129.669922,2013-09-30,-0.9997,0.194,0.698,-0.9997
2013-10-01,15191.700195,2013-10-01,-0.9977,0.16,0.73,-0.9977
2013-10-02,15133.139648,2013-10-02,-0.9967,0.149,0.76,-0.9967
2013-10-03,14996.480469,2013-10-03,-0.9855,0.12,0.803,-0.9855
2013-10-04,15072.580078,2013-10-04,-0.9953,0.146,0.773,-0.9953
2013-10-05,15027.133463333334,2013-10-05,-0.9746,0.146,0.74,-0.9746
2013-10-06,14981.686848666668,2013-10-06,-0.9967,0.202,0.683,-0.9967
2013-10-07,14936.240234,2013-10-07,-0.9908,0.128,0.786,-0.9908
2013-10-08,14776.530273,2013-10-08,-0.9931,0.13,0.784,-0.9931
2013-10-09,14802.980469,2013-10-09,-0.9946,0.159,0.729,-0.9946
2013-10-10,15126.070312,2013-10-10,-0.9835,0.141,0.747,-0.9835
2013-10-11,15237.110352,2013-10-11,-0.9981,0.18,0.711,-0.9981
2013-10-12,15258.493489999999,2013-10-12,-0.9949,0.166,0.765,-0.9949
2013-10-13,15279.876628,2013-10-13,-0.9955,0.194,0.733,-0.9955
2013-10-14,15301.259766,2013-10-14,-0.9862,0.128,0.78,-0.9862
2013-10-15,15168.009766,2013-10-15,-0.9988,0.182,0.713,-0.9988
2013-10-16,15373.830078,2013-10-16,-0.9942,0.147,0.747,-0.9942
2013-10-17,15371.650391,2013-10-17,-0.9986,0.186,0.704,-0.9986
2013-10-18,15399.650391,2013-10-18,-0.9979,0.18,0.718,-0.9979
2013-10-19,15397.166992333332,2013-10-19,-0.989,0.194,0.667,-0.989
2013-10-20,15394.683593666667,2013-10-20,-0.9917,0.164,0.744,-0.9917
2013-10-21,15392.200195,2013-10-21,-0.9983,0.165,0.773,-0.9983
2013-10-22,15467.660156,2013-10-22,-0.942,0.128,0.756,-0.942
2013-10-23,15413.330078,2013-10-23,-0.9955,0.179,0.697,-0.9955
2013-10-24,15509.209961,2013-10-24,-0.9972,0.155,0.744,-0.9972
2013-10-25,15570.280273,2013-10-25,-0.9965,0.145,0.763,-0.9965
2013-10-26,15569.830078,2013-10-26,-0.9961,0.177,0.745,-0.9961
2013-10-27,15569.379883,2013-10-27,-0.9209,0.15,0.721,-0.9209
2013-10-28,15568.929688,2013-10-28,-0.9896,0.154,0.726,-0.9896
2013-10-29,15680.349609,2013-10-29,-0.9488,0.102,0.814,-0.9488
2013-10-30,15618.759766,2013-10-30,-0.9895,0.129,0.776,-0.9895
2013-10-31,15545.75,2013-10-31,-0.9971,0.157,0.738,-0.9971
2013-11-01,15615.549805,2013-11-01,-0.998,0.169,0.741,-0.998
2013-11-02,15623.406575666668,2013-11-02,-0.9864,0.183,0.679,-0.9864
2013-11-03,15631.263346333333,2013-11-03,-0.8605,0.098,0.824,-0.8605
2013-11-04,15639.120117,2013-11-04,-0.9811,0.124,0.785,-0.9811
2013-11-05,15618.219727,2013-11-05,-0.9989,0.187,0.727,-0.9989
2013-11-06,15746.879883,2013-11-06,-0.9453,0.13,0.758,-0.9453
2013-11-07,15593.980469,2013-11-07,-0.9981,0.149,0.772,-0.9981
2013-11-08,15761.780273,2013-11-08,-0.9258,0.14,0.732,-0.9258
2013-11-09,15768.886718333333,2013-11-09,-0.9977,0.207,0.727,-0.9977
2013-11-10,15775.993163666668,2013-11-10,-0.9939,0.215,0.653,-0.9939
2013-11-11,15783.099609,2013-11-11,-0.2603,0.108,0.779,-0.2603
2013-11-12,15750.669922,2013-11-12,-0.9943,0.144,0.755,-0.9943
2013-11-13,15821.629883,2013-11-13,-0.9632,0.095,0.839,-0.9632
2013-11-14,15876.219727,2013-11-14,0.9901,0.089,0.793,0.9901
2013-11-15,15961.700195,2013-11-15,-0.9916,0.12,0.805,-0.9916
2013-11-16,15966.473307,2013-11-16,-0.9973,0.208,0.698,-0.9973
2013-11-17,15971.246419,2013-11-17,-0.9802,0.174,0.712,-0.9802
2013-11-18,15976.019531,2013-11-18,-0.9973,0.157,0.764,-0.9973
2013-11-19,15967.030273,2013-11-19,-0.9986,0.178,0.727,-0.9986
2013-11-20,15900.820312,2013-11-20,-0.9971,0.152,0.762,-0.9971
2013-11-21,16009.990234,2013-11-21,-0.8253,0.131,0.744,-0.8253
2013-11-22,16064.769531,2013-11-22,-0.9966,0.155,0.748,-0.9966
2013-11-23,16067.359700333333,2013-11-23,-0.9918,0.142,0.776,-0.9918
2013-11-24,16069.949869666667,2013-11-24,-0.9946,0.186,0.717,-0.9946
2013-11-25,16072.540039,2013-11-25,-0.9698,0.119,0.787,-0.9698
2013-11-26,16072.799805,2013-11-26,-0.9829,0.119,0.788,-0.9829
2013-11-27,16097.330078,2013-11-27,-0.9981,0.19,0.697,-0.9981
2013-11-28,16091.870117,2013-11-28,-0.9826,0.156,0.727,-0.9826
2013-11-29,16086.410156,2013-11-29,-0.9857,0.159,0.741,-0.9857
2013-11-30,16060.529947666666,2013-11-30,-0.9995,0.215,0.73,-0.9995
2013-12-01,16034.649739333334,2013-12-01,-0.9762,0.146,0.77,-0.9762
2013-12-02,16008.769531,2013-12-02,0.6358,0.126,0.755,0.6358
2013-12-03,15914.620117,2013-12-03,-0.9946,0.128,0.791,-0.9946
2013-12-04,15889.769531,2013-12-04,-0.9122,0.144,0.722,-0.9122
2013-12-05,15821.509766,2013-12-05,-0.9981,0.146,0.777,-0.9981
2013-12-06,16020.200195,2013-12-06,-0.998,0.161,0.769,-0.998
2013-12-07,16021.976887666666,2013-12-07,-0.7269,0.177,0.657,-0.7269
2013-12-08,16023.753580333334,2013-12-08,-0.9473,0.118,0.797,-0.9473
2013-12-09,16025.530273,2013-12-09,0.9885,0.099,0.772,0.9885
2013-12-10,15973.129883,2013-12-10,-0.9212,0.111,0.791,-0.9212
2013-12-11,15843.530273,2013-12-11,-0.9938,0.137,0.76,-0.9938
2013-12-12,15739.429688,2013-12-12,-0.884,0.115,0.783,-0.884
2013-12-13,15755.360352,2013-12-13,-0.9838,0.15,0.743,-0.9838
2013-12-14,15798.430338666667,2013-12-14,-0.9971,0.184,0.722,-0.9971
2013-12-15,15841.500325333333,2013-12-15,-0.9022,0.14,0.746,-0.9022
2013-12-16,15884.570312,2013-12-16,-0.977,0.129,0.758,-0.977
2013-12-17,15875.259766,2013-12-17,0.6507,0.121,0.747,0.6507
2013-12-18,16167.969727,2013-12-18,-0.9962,0.14,0.781,-0.9962
2013-12-19,16179.080078,2013-12-19,-0.9985,0.17,0.728,-0.9985
2013-12-20,16221.139648,2013-12-20,-0.9989,0.18,0.73,-0.9989
2013-12-21,16245.629882666666,2013-12-21,-0.9942,0.193,0.687,-0.9942
2013-12-22,16270.120117333334,2013-12-22,-0.9707,0.153,0.732,-0.9707
2013-12-23,16294.610352,2013-12-23,-0.1542,0.169,0.671,-0.1542
2013-12-24,16357.549805,2013-12-24,0.9856,0.099,0.762,0.9856
2013-12-25,16418.715332,2013-12-25,-0.9793,0.159,0.717,-0.9793
2013-12-26,16479.880859,2013-12-26,-0.9891,0.172,0.721,-0.9891
2013-12-27,16478.410156,2013-12-27,-0.8023,0.137,0.74,-0.8023
2013-12-28,16487.036458000002,2013-12-28,-0.9961,0.226,0.665,-0.9961
2013-12-29,16495.66276,2013-12-29,-0.9767,0.144,0.791,-0.9767
2013-12-30,16504.289062,2013-12-30,-0.9948,0.15,0.806,-0.9948
2013-12-31,16576.660156,2013-12-31,-0.9951,0.171,0.727,-0.9951
2014-01-01,16509.0048825,2014-01-01,0.6209,0.095,0.816,0.6209
2014-01-02,16441.349609,2014-01-02,-0.9895,0.152,0.753,-0.9895
2014-01-03,16469.990234,2014-01-03,-0.9963,0.175,0.715,-0.9963
2014-01-04,16455.026692333333,2014-01-04,-0.9966,0.202,0.709,-0.9966
